source_code	source_concept_id	source_vocabulary_id	source_code_description	target_concept_id	target_vocabulary_id	valid_start_date	valid_end_date	invalid_reason
none see	0	JNJ_OPTUM_EHR_LABRES	none see	45878582	LOINC	1970-01-01	2099-12-31	
none seen	0	JNJ_OPTUM_EHR_LABRES	none seen	45878582	LOINC	1970-01-01	2099-12-31	
Normal	0	JNJ_OPTUM_EHR_LABRES	Normal	4069590	SNOMED	2023-07-28	2099-12-31	
not amplified	0	JNJ_OPTUM_EHR_LABRES	not amplified	9189	SNOMED	2023-07-26	2099-12-31	
not applicable	0	JNJ_OPTUM_EHR_LABRES	not applicable	45882470	LOINC	1970-01-01	2099-12-31	
not available	0	JNJ_OPTUM_EHR_LABRES	not available	45884396	LOINC	2023-07-26	2099-12-31	
Not currently smoking	0	JNJ_OPTUM_EHR_LABRES	Not currently smoking	4052464	SNOMED	1970-01-01	2024-03-13	D
Not currently smoking	0	JNJ_OPTUM_EHR_LABRES	Not currently smoking	903651	OMOP Extension	2024-03-13	2099-12-31	
notdet	0	JNJ_OPTUM_EHR_LABRES	notdet	9190	SNOMED	1970-01-01	2099-12-31	
not detected	0	JNJ_OPTUM_EHR_LABRES	not detected	9190	SNOMED	1970-01-01	2099-12-31	
Not detected	0	JNJ_OPTUM_EHR_LABRES	Not detected	9190	SNOMED	1970-01-01	2099-12-31	
Not Detected	0	JNJ_OPTUM_EHR_LABRES	Not Detected	9190	SNOMED	1970-01-01	2099-12-31	
Not-Detected	0	JNJ_OPTUM_EHR_LABRES	Not-Detected	9190	SNOMED	1970-01-01	2099-12-31	
NOT DETECTED	0	JNJ_OPTUM_EHR_LABRES	NOT DETECTED	9190	SNOMED	1970-01-01	2099-12-31	
NOT DETECTED Reference range: NOT DETECTED (NOTE) The specimen is NEGATIVE for SARS-CoV-2, the coronavirus associated with COVID-19. A negative result does not rule out the possibility of COVID-19 and should not be used as the sole basis for	0	JNJ_OPTUM_EHR_LABRES	NOT DETECTED Reference range: NOT DETECTED (NOTE) The specimen is NEGATIVE for SARS-CoV-2, the coronavirus associated with COVID-19. A negative result does not rule out the possibility of COVID-19 and should not be used as the sole basis for	9190	SNOMED	1970-01-01	2099-12-31	
NOT DETECTED - See Scanned Report	0	JNJ_OPTUM_EHR_LABRES	NOT DETECTED - See Scanned Report	9190	SNOMED	1970-01-01	2099-12-31	
not elevated	0	JNJ_OPTUM_EHR_LABRES	not elevated	1620550	LOINC	2023-07-26	2099-12-31	
not over expressed	0	JNJ_OPTUM_EHR_LABRES	not over expressed	9189	SNOMED	2023-07-26	2099-12-31	
not performed	0	JNJ_OPTUM_EHR_LABRES	not performed	45884119	LOINC	2023-07-26	2099-12-31	
np	0	JNJ_OPTUM_EHR_LABRES	np	45878582	LOINC	1970-01-01	2099-12-31	
occ	0	JNJ_OPTUM_EHR_LABRES	occ	45880909	LOINC	1970-01-01	2099-12-31	
occasional	0	JNJ_OPTUM_EHR_LABRES	occasional	45880909	LOINC	1970-01-01	2099-12-31	
over expression	0	JNJ_OPTUM_EHR_LABRES	over expression	9191	SNOMED	2023-07-26	2099-12-31	
pending	0	JNJ_OPTUM_EHR_LABRES	pending	45878590	LOINC	1970-01-01	2099-12-31	
poor	0	JNJ_OPTUM_EHR_LABRES	poor	45876751	LOINC	2023-07-26	2099-12-31	
pos	0	JNJ_OPTUM_EHR_LABRES	pos	45879438	LOINC	1970-01-01	2099-12-31	
positive	0	JNJ_OPTUM_EHR_LABRES	positive	45884084	LOINC	1970-01-01	2099-12-31	
Positive	0	JNJ_OPTUM_EHR_LABRES	Positive	4126681	SNOMED	1970-07-07	2099-12-31	
POSITIVE	0	JNJ_OPTUM_EHR_LABRES	POSITIVE	4126681	SNOMED	1970-07-07	2099-12-31	
positive / detected	0	JNJ_OPTUM_EHR_LABRES	positive / detected	4126681	SNOMED	1970-07-07	2099-12-31	
POSITIVE-DETECTED	0	JNJ_OPTUM_EHR_LABRES	POSITIVE-DETECTED	4126681	SNOMED	1970-07-07	2099-12-31	
POSITIVE-DETECTED Reference range: NOT DETECTED	0	JNJ_OPTUM_EHR_LABRES	POSITIVE-DETECTED Reference range: NOT DETECTED	4126681	SNOMED	1970-07-07	2099-12-31	
positive expression	0	JNJ_OPTUM_EHR_LABRES	positive expression	9191	SNOMED	2023-07-26	2099-12-31	
positive expression decreased	0	JNJ_OPTUM_EHR_LABRES	positive expression decreased	0	None	2023-07-26	2099-12-31	
positive expression partial	0	JNJ_OPTUM_EHR_LABRES	positive expression partial	9191	SNOMED	2023-07-26	2099-12-31	
positive for 2019-ncov	0	JNJ_OPTUM_EHR_LABRES	positive for 2019-ncov	4126681	SNOMED	1970-07-07	2099-12-31	
Positive for COVID19 (SARS CoV2) by PCR.	0	JNJ_OPTUM_EHR_LABRES	Positive for COVID19 (SARS CoV2) by PCR.	4126681	SNOMED	1970-07-07	2099-12-31	
Positive for COVID19 (SARS CoV2) by PCR.(*)	0	JNJ_OPTUM_EHR_LABRES	Positive for COVID19 (SARS CoV2) by PCR.(*)	4126681	SNOMED	1970-07-07	2099-12-31	
positive mutation	0	JNJ_OPTUM_EHR_LABRES	positive mutation	45884084	LOINC	2023-07-26	2099-12-31	
positive mutation decreased	0	JNJ_OPTUM_EHR_LABRES	positive mutation decreased	4053347	SNOMED	2023-07-26	2099-12-31	
positive mutation diffuse	0	JNJ_OPTUM_EHR_LABRES	positive mutation diffuse	9191	SNOMED	2023-07-26	2099-12-31	
positive mutation focal	0	JNJ_OPTUM_EHR_LABRES	positive mutation focal	9191	SNOMED	2023-07-26	2099-12-31	
positive mutation moderate	0	JNJ_OPTUM_EHR_LABRES	positive mutation moderate	45877983	LOINC	2023-07-26	2099-12-31	
positive mutation partial	0	JNJ_OPTUM_EHR_LABRES	positive mutation partial	45884084	LOINC	2023-07-26	2099-12-31	
positive mutation patchy	0	JNJ_OPTUM_EHR_LABRES	positive mutation patchy	9191	SNOMED	2023-07-26	2099-12-31	
positive mutation strong	0	JNJ_OPTUM_EHR_LABRES	positive mutation strong	45880924	LOINC	2023-07-26	2099-12-31	
positive mutation weak	0	JNJ_OPTUM_EHR_LABRES	positive mutation weak	45878592	LOINC	2023-07-26	2099-12-31	
presence of	0	JNJ_OPTUM_EHR_LABRES	presence of	4181412	SNOMED	2023-07-26	2099-12-31	
present	0	JNJ_OPTUM_EHR_LABRES	present	45879438	LOINC	1970-01-01	2099-12-31	
Previously smoked	0	JNJ_OPTUM_EHR_LABRES	Previously smoked	4310250	SNOMED	1970-01-01	2024-03-13	D
Previously smoked	0	JNJ_OPTUM_EHR_LABRES	Previously smoked	903651	OMOP Extension	2024-03-13	2099-12-31	
Previously smoked	0	JNJ_OPTUM_EHR_LABRES	Previously smoked	1340204	OMOP Extension	2024-03-13	2099-12-31	
proficient	0	JNJ_OPTUM_EHR_LABRES	proficient	9191	SNOMED	2023-07-26	2099-12-31	
rare	0	JNJ_OPTUM_EHR_LABRES	rare	45880295	LOINC	1970-01-01	2099-12-31	
rearrangement identified	0	JNJ_OPTUM_EHR_LABRES	rearrangement identified	9191	SNOMED	2023-07-26	2099-12-31	
rearrangement not detected	0	JNJ_OPTUM_EHR_LABRES	rearrangement not detected	45880296	LOINC	2023-07-26	2099-12-31	
recd in lab	0	JNJ_OPTUM_EHR_LABRES	recd in lab	0	None	1970-01-01	2099-12-31	
retained	0	JNJ_OPTUM_EHR_LABRES	retained	0	None	2023-07-26	2099-12-31	
rising	0	JNJ_OPTUM_EHR_LABRES	rising	9191	SNOMED	2023-07-26	2099-12-31	
rising slow	0	JNJ_OPTUM_EHR_LABRES	rising slow	4328749	SNOMED	2023-07-26	2099-12-31	
SARS-CoV-2 (Agent of COVID-19) Detected by PCR	0	JNJ_OPTUM_EHR_LABRES	SARS-CoV-2 (Agent of COVID-19) Detected by PCR	4126681	SNOMED	1970-07-07	2099-12-31	
SARS CoV 2 (Agent of COVID 19) Not Detected by PCR.	0	JNJ_OPTUM_EHR_LABRES	SARS CoV 2 (Agent of COVID 19) Not Detected by PCR.	9190	SNOMED	1970-01-01	2099-12-31	
SARS-CoV-2 (Agent of COVID-19) Not Detected by PCR	0	JNJ_OPTUM_EHR_LABRES	SARS-CoV-2 (Agent of COVID-19) Not Detected by PCR	9190	SNOMED	1970-01-01	2099-12-31	
SARS-CoV-2 Not Detected	0	JNJ_OPTUM_EHR_LABRES	SARS-CoV-2 Not Detected	9190	SNOMED	1970-01-01	2099-12-31	
see note	0	JNJ_OPTUM_EHR_LABRES	see note	0	None	1970-01-01	2099-12-31	
straw	0	JNJ_OPTUM_EHR_LABRES	straw	0	None	1970-01-01	2099-12-31	
test not performed	0	JNJ_OPTUM_EHR_LABRES	test not performed	45884199	LOINC	1970-01-01	2099-12-31	
tnp	0	JNJ_OPTUM_EHR_LABRES	tnp	45884199	LOINC	1970-01-01	2099-12-31	
trace	0	JNJ_OPTUM_EHR_LABRES	trace	45881796	LOINC	1970-01-01	2099-12-31	
uncertain significance	0	JNJ_OPTUM_EHR_LABRES	uncertain significance	21498841	LOINC	2023-07-26	2099-12-31	
undetected	0	JNJ_OPTUM_EHR_LABRES	undetected	9190	SNOMED	1970-01-01	2099-12-31	
unknown	0	JNJ_OPTUM_EHR_LABRES	unknown	45877986	LOINC	2023-07-26	2099-12-31	
unmethylated	0	JNJ_OPTUM_EHR_LABRES	unmethylated	21499178	LOINC	2023-07-26	2099-12-31	
variant	0	JNJ_OPTUM_EHR_LABRES	variant	4254208	SNOMED	2023-07-26	2099-12-31	
variant unknown	0	JNJ_OPTUM_EHR_LABRES	variant unknown	45877986	LOINC	2023-07-26	2099-12-31	
weak classifier	0	JNJ_OPTUM_EHR_LABRES	weak classifier	45879115	LOINC	2023-07-26	2099-12-31	
within normal limits	0	JNJ_OPTUM_EHR_LABRES	within normal limits	45876295	LOINC	1970-01-01	2099-12-31	
yellow	0	JNJ_OPTUM_EHR_LABRES	yellow	45881930	LOINC	1970-01-01	2099-12-31	
yellow / straw ( normal )	0	JNJ_OPTUM_EHR_LABRES	yellow / straw ( normal )	45881930	LOINC	1970-01-01	2099-12-31	
